ROUTE_ID;ROUTE_START_TIME;ROUTE_END_TIME
35582675;25.03.2020 12:46:46;25.03.2020 18:02:30
35582676;25.03.2020 12:26:16;25.03.2020 15:41:09
35582677;25.03.2020 16:25:57;25.03.2020 21:20:40
35582680;25.03.2020 07:54:24;25.03.2020 13:17:14
35582681;25.03.2020 09:55:26;25.03.2020 14:14:56
35582682;25.03.2020 14:05:36;25.03.2020 22:01:52
35582700;25.03.2020 22:14:43;25.03.2020 23:23:05
35582703;25.03.2020 16:43:32;25.03.2020 22:24:39
35582704;25.03.2020 07:10:13;25.03.2020 14:32:47
35582706;25.03.2020 15:07:12;25.03.2020 21:14:16
35582713;25.03.2020 05:56:17;25.03.2020 14:12:35
35582715;25.03.2020 10:53:31;25.03.2020 15:37:55
35582718;25.03.2020 14:28:52;25.03.2020 20:06:37
35582733;25.03.2020 15:46:08;26.03.2020 00:03:20
35582740;25.03.2020 07:41:39;25.03.2020 14:36:59
35582742;25.03.2020 13:33:27;25.03.2020 17:58:35
35582747;25.03.2020 11:47:30;25.03.2020 15:15:26
35582762;25.03.2020 06:59:36;25.03.2020 12:10:17
35582768;25.03.2020 06:51:52;25.03.2020 14:24:56
35582772;25.03.2020 15:47:17;25.03.2020 20:14:58
35582773;25.03.2020 19:16:28;25.03.2020 23:19:07
35582776;25.03.2020 13:54:18;25.03.2020 17:06:20
35582778;25.03.2020 18:50:23;25.03.2020 22:59:22
35582779;25.03.2020 15:53:18;25.03.2020 21:30:29
35582782;25.03.2020 09:22:48;25.03.2020 14:57:04
35582783;25.03.2020 10:03:53;25.03.2020 16:51:57
35582787;25.03.2020 13:58:55;25.03.2020 22:10:39
35582797;25.03.2020 07:53:14;25.03.2020 15:17:48
35582817;25.03.2020 07:39:59;25.03.2020 16:33:32
35582819;25.03.2020 14:21:48;25.03.2020 23:46:46
35582821;25.03.2020 16:16:38;25.03.2020 22:37:50
35582826;25.03.2020 07:48:14;25.03.2020 17:37:30
35582843;25.03.2020 07:48:59;25.03.2020 14:44:52
35582845;25.03.2020 14:09:05;25.03.2020 22:08:20
35582853;25.03.2020 19:59:58;25.03.2020 21:37:57
35582859;25.03.2020 06:58:33;25.03.2020 15:37:08
35582860;25.03.2020 14:35:13;25.03.2020 18:34:38
35582886;25.03.2020 15:17:52;25.03.2020 21:23:52
35582887;25.03.2020 06:15:09;25.03.2020 12:50:55
35582899;25.03.2020 06:08:40;25.03.2020 16:56:36
35582919;25.03.2020 14:56:52;25.03.2020 22:11:13
35582922;25.03.2020 21:34:51;25.03.2020 22:25:53
35582928;25.03.2020 06:22:28;25.03.2020 14:25:13
35582929;25.03.2020 13:56:34;25.03.2020 22:39:58
35582938;25.03.2020 06:33:13;25.03.2020 14:48:26
35582947;25.03.2020 14:05:50;25.03.2020 22:59:08
35582948;25.03.2020 08:23:35;25.03.2020 14:03:58
35582953;25.03.2020 13:47:04;25.03.2020 21:56:24
35582965;25.03.2020 06:17:32;25.03.2020 07:30:09
35582968;25.03.2020 19:51:43;25.03.2020 21:35:39
35582970;25.03.2020 06:16:33;25.03.2020 15:31:38
35582972;25.03.2020 14:57:51;25.03.2020 20:44:57
35582983;25.03.2020 07:53:27;25.03.2020 17:40:22
35582988;25.03.2020 00:14:49;25.03.2020 04:29:59
35582991;25.03.2020 18:00:43;26.03.2020 00:21:11
35583003;25.03.2020 22:07:31;25.03.2020 23:03:30
35583004;25.03.2020 15:05:13;25.03.2020 21:31:22
35583007;25.03.2020 16:06:40;25.03.2020 23:31:24
35583008;25.03.2020 06:34:22;25.03.2020 16:12:07
35583020;25.03.2020 14:55:44;25.03.2020 21:29:35
35583022;25.03.2020 06:43:46;25.03.2020 13:55:26
35583034;25.03.2020 06:25:23;25.03.2020 19:10:10
35583046;25.03.2020 07:43:41;25.03.2020 14:27:27
35583048;25.03.2020 15:00:39;25.03.2020 22:27:46
35583064;25.03.2020 06:54:04;25.03.2020 10:49:45
35583065;25.03.2020 09:53:54;25.03.2020 14:11:56
35583073;25.03.2020 06:30:57;25.03.2020 13:26:39
35583076;25.03.2020 14:42:54;25.03.2020 21:47:57
35583088;25.03.2020 06:29:21;25.03.2020 14:23:41
35583095;25.03.2020 07:24:46;25.03.2020 13:36:13
35583099;25.03.2020 14:06:48;25.03.2020 21:23:25
35583103;25.03.2020 13:56:42;25.03.2020 23:26:47
35583104;25.03.2020 06:55:15;25.03.2020 14:01:41
35583111;25.03.2020 14:57:28;25.03.2020 22:59:22
35583113;25.03.2020 14:31:34;25.03.2020 16:13:07
35583123;25.03.2020 07:50:59;25.03.2020 18:27:21
35583126;25.03.2020 07:42:18;25.03.2020 14:40:08
35583127;25.03.2020 14:53:56;25.03.2020 23:13:45
35583139;25.03.2020 22:26:13;25.03.2020 23:51:04
35583140;25.03.2020 01:22:42;25.03.2020 05:30:20
35583141;25.03.2020 03:58:05;25.03.2020 07:11:09
35583159;25.03.2020 08:00:37;25.03.2020 16:02:00
35583166;25.03.2020 20:00:19;25.03.2020 21:21:48
35583175;25.03.2020 08:09:47;25.03.2020 18:44:19
35583193;25.03.2020 06:48:39;25.03.2020 14:34:38
35583195;25.03.2020 14:51:46;25.03.2020 21:50:30
35583207;26.03.2020 07:00:44;26.03.2020 14:19:06
35583208;26.03.2020 15:28:13;26.03.2020 21:17:35
35583217;26.03.2020 07:45:28;26.03.2020 14:02:42
35583218;26.03.2020 07:24:30;26.03.2020 15:54:59
35583219;26.03.2020 14:06:13;26.03.2020 21:45:27
35583225;26.03.2020 15:45:32;26.03.2020 22:59:47
35583226;26.03.2020 22:20:18;27.03.2020 00:03:12
35583230;26.03.2020 16:55:01;26.03.2020 22:02:02
35583237;26.03.2020 07:46:09;26.03.2020 14:08:45
35583239;26.03.2020 13:50:50;26.03.2020 23:50:35
35583249;26.03.2020 19:47:13;26.03.2020 20:51:51
35583254;26.03.2020 05:57:58;26.03.2020 18:22:11
35583256;26.03.2020 12:40:14;26.03.2020 15:51:57
35583258;26.03.2020 15:14:46;26.03.2020 21:37:20
35583274;26.03.2020 15:40:09;26.03.2020 19:49:59
35583287;26.03.2020 14:45:10;26.03.2020 22:53:07
35583290;26.03.2020 07:59:44;26.03.2020 14:27:10
35583293;26.03.2020 14:51:45;26.03.2020 23:03:18
35583294;26.03.2020 20:28:12;26.03.2020 21:32:44
35583311;26.03.2020 06:36:37;26.03.2020 17:14:22
35583312;26.03.2020 22:19:55;26.03.2020 22:27:49
35583315;26.03.2020 16:21:24;26.03.2020 19:48:02
35583317;26.03.2020 07:00:20;26.03.2020 14:07:19
35583329;26.03.2020 06:55:16;26.03.2020 13:54:42
35583331;26.03.2020 14:33:49;26.03.2020 22:37:36
35583338;26.03.2020 07:43:49;26.03.2020 16:08:32
35583345;26.03.2020 07:01:43;26.03.2020 16:40:32
35583348;26.03.2020 15:18:11;26.03.2020 20:04:20
35583353;26.03.2020 20:27:29;26.03.2020 22:16:26
35583365;26.03.2020 15:04:20;26.03.2020 23:47:22
35583366;26.03.2020 06:06:21;26.03.2020 12:50:09
35583371;26.03.2020 14:30:59;26.03.2020 23:37:17
35583374;26.03.2020 14:55:09;26.03.2020 22:29:51
35583383;26.03.2020 16:24:41;26.03.2020 22:32:02
35583386;26.03.2020 12:32:00;26.03.2020 18:04:40
35583399;26.03.2020 21:23:11;26.03.2020 22:59:37
35583419;26.03.2020 14:49:52;26.03.2020 23:33:23
35583425;26.03.2020 05:53:29;26.03.2020 17:11:25
35583432;26.03.2020 13:51:49;26.03.2020 22:10:22
35583441;26.03.2020 08:08:57;26.03.2020 16:24:30
35583452;26.03.2020 07:42:23;26.03.2020 16:01:08
35583455;26.03.2020 06:18:05;26.03.2020 17:11:23
35583470;26.03.2020 11:59:01;26.03.2020 17:40:58
35583471;26.03.2020 09:42:38;26.03.2020 13:14:53
35583475;26.03.2020 06:29:24;26.03.2020 15:36:20
35583476;26.03.2020 14:58:13;26.03.2020 20:10:33
35583483;26.03.2020 01:02:02;26.03.2020 05:16:27
35583484;26.03.2020 14:44:21;26.03.2020 21:02:25
35583485;26.03.2020 21:26:57;26.03.2020 21:54:57
35583494;26.03.2020 14:53:03;26.03.2020 20:36:11
35583495;26.03.2020 06:53:18;26.03.2020 14:41:18
35583503;26.03.2020 14:03:24;26.03.2020 23:02:27
35583504;26.03.2020 08:27:06;26.03.2020 13:22:34
35583515;26.03.2020 12:49:03;26.03.2020 20:05:35
35583518;26.03.2020 18:59:52;26.03.2020 23:14:23
35583521;26.03.2020 09:47:58;26.03.2020 13:45:45
35583526;26.03.2020 00:17:30;26.03.2020 05:03:39
35583529;27.03.2020 00:03:03;27.03.2020 01:37:34
35583531;26.03.2020 03:38:34;26.03.2020 07:53:29
35583539;26.03.2020 06:25:52;26.03.2020 15:43:51
35583547;26.03.2020 06:55:17;26.03.2020 14:48:54
35583548;26.03.2020 14:56:35;26.03.2020 23:05:13
35583557;26.03.2020 22:13:53;26.03.2020 23:45:30
35583570;26.03.2020 06:36:57;26.03.2020 09:47:16
35583571;26.03.2020 09:03:14;26.03.2020 16:16:20
35583572;26.03.2020 16:21:50;26.03.2020 19:09:03
35583579;26.03.2020 07:27:39;26.03.2020 15:29:13
35583587;26.03.2020 00:01:26;26.03.2020 06:15:53
35583591;26.03.2020 15:49:25;27.03.2020 00:52:49
35583596;26.03.2020 15:10:34;26.03.2020 22:05:26
35583597;26.03.2020 07:24:46;26.03.2020 12:53:14
35583600;26.03.2020 06:11:00;26.03.2020 15:47:27
35583609;26.03.2020 05:53:33;26.03.2020 15:34:09
35583619;26.03.2020 14:23:56;26.03.2020 22:29:38
35583623;26.03.2020 07:26:30;26.03.2020 21:34:12
35583633;26.03.2020 15:18:03;26.03.2020 19:05:03
35583634;26.03.2020 06:59:27;26.03.2020 16:47:25
35583641;26.03.2020 07:16:46;26.03.2020 15:01:38
35583646;26.03.2020 06:38:58;26.03.2020 18:09:46
35583652;26.03.2020 07:53:56;26.03.2020 16:36:09
35583657;26.03.2020 13:41:54;26.03.2020 21:03:49
35583658;26.03.2020 06:43:32;26.03.2020 13:39:34
35583668;26.03.2020 15:23:18;27.03.2020 00:41:12
35583678;26.03.2020 07:36:23;26.03.2020 14:19:39
35583679;26.03.2020 15:38:09;26.03.2020 22:48:39
35583693;26.03.2020 06:17:46;26.03.2020 18:39:22
35583702;26.03.2020 07:32:13;26.03.2020 14:40:27
35583703;26.03.2020 14:24:48;26.03.2020 23:00:11
35583711;26.03.2020 22:58:21;27.03.2020 00:46:39
35583713;26.03.2020 16:30:47;26.03.2020 22:19:29
35583728;26.03.2020 14:20:00;27.03.2020 00:25:44
35583729;26.03.2020 07:34:58;26.03.2020 15:05:45
35583738;26.03.2020 14:51:59;27.03.2020 01:22:43
35583750;26.03.2020 06:59:49;26.03.2020 14:24:48
35583751;26.03.2020 14:42:18;26.03.2020 22:14:00
35583768;26.03.2020 07:22:50;26.03.2020 12:42:56
35583769;26.03.2020 14:10:58;26.03.2020 23:01:04
35583775;26.03.2020 00:52:27;26.03.2020 02:53:36
35583776;26.03.2020 18:56:49;26.03.2020 20:13:21
35583791;26.03.2020 13:50:25;26.03.2020 22:14:39
35583792;26.03.2020 15:01:51;26.03.2020 23:34:51
35583794;26.03.2020 07:29:09;26.03.2020 14:05:41
35583795;26.03.2020 12:12:19;26.03.2020 15:37:55
35583805;26.03.2020 07:08:44;26.03.2020 15:10:35
35583806;26.03.2020 15:01:08;26.03.2020 21:55:17
35583819;26.03.2020 07:32:18;26.03.2020 13:58:09
35583820;26.03.2020 10:44:14;26.03.2020 15:27:41
35583821;26.03.2020 13:22:36;26.03.2020 22:24:18
35583822;26.03.2020 14:17:39;26.03.2020 20:00:37
35583828;26.03.2020 18:05:05;26.03.2020 22:40:08
35583832;26.03.2020 10:01:00;26.03.2020 13:50:09
35583833;26.03.2020 13:10:39;26.03.2020 18:56:57
35583841;26.03.2020 15:57:23;26.03.2020 16:59:05
35583842;26.03.2020 07:00:34;26.03.2020 12:36:30
35583843;26.03.2020 16:19:10;27.03.2020 00:20:11
35583849;26.03.2020 17:14:26;26.03.2020 22:02:27
35583850;26.03.2020 21:52:47;26.03.2020 23:13:56
35583854;26.03.2020 09:49:38;26.03.2020 15:54:15
35583856;26.03.2020 14:45:37;26.03.2020 19:07:42
35583857;26.03.2020 19:13:35;26.03.2020 23:32:08
35583861;26.03.2020 05:38:08;26.03.2020 17:03:42
35583862;26.03.2020 07:00:47;26.03.2020 10:54:23
35583863;26.03.2020 09:51:04;26.03.2020 16:00:58
35583875;26.03.2020 07:16:43;26.03.2020 18:37:37
35583890;26.03.2020 14:14:41;26.03.2020 23:43:21
35583892;26.03.2020 17:37:28;27.03.2020 00:08:12
35583894;26.03.2020 07:29:00;26.03.2020 17:21:22
35583896;26.03.2020 13:33:00;26.03.2020 20:55:48
35583897;26.03.2020 19:10:21;26.03.2020 22:57:48
35583913;26.03.2020 09:43:39;26.03.2020 14:54:51
35583916;26.03.2020 14:47:55;26.03.2020 20:45:35
35583926;26.03.2020 18:58:47;26.03.2020 23:18:38
35583934;26.03.2020 08:04:29;26.03.2020 13:44:08
35583935;26.03.2020 14:19:04;26.03.2020 22:55:19
35583952;26.03.2020 07:20:25;26.03.2020 17:53:26
35583954;26.03.2020 16:33:58;26.03.2020 19:58:11
35583955;26.03.2020 17:04:44;26.03.2020 23:37:54
35583957;26.03.2020 08:24:49;26.03.2020 17:45:11
35583964;26.03.2020 15:13:34;26.03.2020 21:16:32
35583965;26.03.2020 06:46:18;26.03.2020 12:55:51
35583982;26.03.2020 08:18:26;26.03.2020 19:22:47
35583987;26.03.2020 08:28:25;26.03.2020 13:04:05
35583989;26.03.2020 13:09:05;26.03.2020 19:00:18
35583992;26.03.2020 21:53:11;26.03.2020 22:41:54
35583994;26.03.2020 02:08:15;26.03.2020 05:44:49
35584010;26.03.2020 06:48:34;26.03.2020 12:28:48
35584012;26.03.2020 14:11:39;26.03.2020 21:50:10
35584022;26.03.2020 21:04:02;26.03.2020 21:52:11
35584036;26.03.2020 13:57:05;26.03.2020 21:26:26
35584038;26.03.2020 07:43:41;26.03.2020 15:02:39
35584043;26.03.2020 14:44:04;26.03.2020 22:53:42
35584046;26.03.2020 13:59:44;26.03.2020 22:32:25
35584050;26.03.2020 06:05:15;26.03.2020 15:25:22
35584056;26.03.2020 06:20:03;26.03.2020 13:31:24
35584065;26.03.2020 06:36:22;26.03.2020 13:38:42
35584081;26.03.2020 07:36:38;26.03.2020 20:40:42
35584094;25.03.2020 23:47:32;26.03.2020 07:26:31
35584095;26.03.2020 18:01:54;27.03.2020 00:35:25
35584101;26.03.2020 08:41:09;26.03.2020 16:07:19
35584110;26.03.2020 21:02:32;26.03.2020 21:58:17
35584112;26.03.2020 15:05:15;26.03.2020 20:43:07
35584121;26.03.2020 07:17:53;26.03.2020 16:59:04
35584124;26.03.2020 17:06:11;26.03.2020 23:32:46
35584132;26.03.2020 14:55:47;26.03.2020 22:23:16
35584133;26.03.2020 06:45:08;26.03.2020 14:47:02
35584138;26.03.2020 15:29:13;26.03.2020 19:25:47
35584141;26.03.2020 20:18:52;26.03.2020 21:52:59
35584144;26.03.2020 05:48:53;26.03.2020 15:16:24
35584160;26.03.2020 07:59:05;26.03.2020 13:30:27
35584162;26.03.2020 13:58:18;27.03.2020 00:06:25
35584172;26.03.2020 06:24:46;26.03.2020 18:40:31
35584181;26.03.2020 06:59:49;26.03.2020 10:43:15
35584183;26.03.2020 09:30:41;26.03.2020 16:34:16
35584185;26.03.2020 14:54:08;26.03.2020 21:54:56
35584186;26.03.2020 07:23:04;26.03.2020 15:40:22
35584200;26.03.2020 06:10:40;26.03.2020 16:38:48
35584203;26.03.2020 14:48:15;26.03.2020 21:51:30
35584204;26.03.2020 06:56:10;26.03.2020 14:47:41
35584207;26.03.2020 15:26:33;26.03.2020 23:58:59
35584216;26.03.2020 14:43:27;26.03.2020 16:52:56
35584227;26.03.2020 15:20:06;26.03.2020 23:54:23
35584234;26.03.2020 07:11:47;26.03.2020 13:33:58
35584243;26.03.2020 01:34:30;26.03.2020 08:23:15
35584248;26.03.2020 15:53:29;26.03.2020 22:36:50
35584254;26.03.2020 06:33:30;26.03.2020 15:57:54
35584255;26.03.2020 22:48:03;27.03.2020 00:33:15
35584264;26.03.2020 06:22:51;26.03.2020 16:03:27
35584272;26.03.2020 07:39:14;26.03.2020 21:17:51
35584305;26.03.2020 07:24:39;26.03.2020 13:47:54
35584307;26.03.2020 14:22:45;26.03.2020 22:30:10
35584312;26.03.2020 20:08:34;26.03.2020 21:14:44
35584315;26.03.2020 01:33:12;26.03.2020 03:59:26
35584327;26.03.2020 07:27:02;26.03.2020 22:44:28
35584335;27.03.2020 07:09:05;27.03.2020 15:00:40
35584336;27.03.2020 14:46:32;28.03.2020 00:35:13
35584343;27.03.2020 07:57:43;27.03.2020 22:24:21
35584351;27.03.2020 07:21:48;27.03.2020 14:57:19
35584353;27.03.2020 14:16:45;28.03.2020 00:37:41
35584368;27.03.2020 12:14:54;27.03.2020 15:36:14
35584369;27.03.2020 15:39:38;27.03.2020 23:21:13
35584370;27.03.2020 15:33:57;27.03.2020 22:18:39
35584371;27.03.2020 22:38:00;28.03.2020 00:22:34
35584376;27.03.2020 07:13:09;27.03.2020 16:07:35
35584377;27.03.2020 16:59:30;27.03.2020 22:40:27
35584379;27.03.2020 22:16:48;27.03.2020 23:37:25
35584380;27.03.2020 15:52:03;27.03.2020 23:28:06
35584387;27.03.2020 20:02:54;27.03.2020 21:54:59
35584410;27.03.2020 14:45:14;27.03.2020 23:43:26
35584412;27.03.2020 07:19:04;27.03.2020 15:34:01
35584420;27.03.2020 06:34:04;27.03.2020 16:34:40
35584442;27.03.2020 07:31:46;27.03.2020 17:36:10
35584443;27.03.2020 06:44:25;27.03.2020 14:19:09
35584444;27.03.2020 14:14:47;27.03.2020 23:39:47
35584455;27.03.2020 07:56:36;27.03.2020 14:02:34
35584456;27.03.2020 14:19:42;28.03.2020 00:44:00
35584462;27.03.2020 07:21:16;27.03.2020 16:23:10
35584476;27.03.2020 07:09:27;27.03.2020 20:07:09
35584483;27.03.2020 14:45:55;28.03.2020 00:15:07
35584484;27.03.2020 05:51:05;27.03.2020 15:35:23
35584493;27.03.2020 13:36:01;27.03.2020 23:39:27
35584509;27.03.2020 21:05:20;27.03.2020 22:26:40
35584511;27.03.2020 15:09:45;27.03.2020 21:20:08
35584523;27.03.2020 14:59:58;27.03.2020 23:03:23
35584528;27.03.2020 14:50:19;27.03.2020 23:36:15
35584540;27.03.2020 12:15:08;27.03.2020 20:40:58
35584548;27.03.2020 13:14:33;27.03.2020 15:06:56
35584560;27.03.2020 07:05:53;27.03.2020 18:49:44
35584561;27.03.2020 07:30:54;27.03.2020 15:33:04
35584578;27.03.2020 06:39:51;27.03.2020 17:16:08
35584579;27.03.2020 05:37:19;27.03.2020 19:33:52
35584589;27.03.2020 14:17:17;27.03.2020 21:13:31
35584594;27.03.2020 06:19:58;27.03.2020 15:32:57
35584597;27.03.2020 01:14:33;27.03.2020 02:29:06
35584598;27.03.2020 14:26:52;27.03.2020 21:43:55
35584600;27.03.2020 21:20:26;27.03.2020 22:17:46
35584612;27.03.2020 07:26:14;27.03.2020 17:00:24
35584615;27.03.2020 16:53:22;27.03.2020 23:57:39
35584616;27.03.2020 06:44:14;27.03.2020 17:12:52
35584624;27.03.2020 07:49:31;27.03.2020 15:44:13
35584626;27.03.2020 15:02:58;28.03.2020 00:05:22
35584631;27.03.2020 15:14:29;27.03.2020 19:41:21
35584632;27.03.2020 09:41:37;27.03.2020 16:11:35
35584641;27.03.2020 05:21:40;27.03.2020 08:04:39
35584643;27.03.2020 02:22:29;27.03.2020 06:29:31
35584644;27.03.2020 00:26:38;27.03.2020 03:35:33
35584655;27.03.2020 07:19:40;27.03.2020 15:04:56
35584656;27.03.2020 14:59:47;27.03.2020 22:56:20
35584666;27.03.2020 21:40:48;27.03.2020 23:03:43
35584674;27.03.2020 09:45:26;27.03.2020 18:18:47
35584675;27.03.2020 18:00:10;27.03.2020 23:30:13
35584676;27.03.2020 06:59:13;27.03.2020 10:24:44
35584677;27.03.2020 09:35:48;27.03.2020 16:09:36
35584680;27.03.2020 16:30:09;27.03.2020 19:40:48
35584696;27.03.2020 12:18:07;27.03.2020 22:53:44
35584697;27.03.2020 07:31:17;27.03.2020 16:20:21
35584700;27.03.2020 06:12:49;27.03.2020 16:07:02
35584701;27.03.2020 14:51:14;28.03.2020 00:50:39
35584702;27.03.2020 01:01:28;27.03.2020 05:34:05
35584715;27.03.2020 16:03:07;28.03.2020 00:27:29
35584716;27.03.2020 06:27:19;27.03.2020 15:57:20
35584722;27.03.2020 06:12:12;27.03.2020 15:14:24
35584740;27.03.2020 06:19:17;27.03.2020 21:16:56
35584752;27.03.2020 07:04:33;27.03.2020 16:33:30
35584764;27.03.2020 14:46:39;27.03.2020 22:57:46
35584765;27.03.2020 07:38:00;27.03.2020 16:01:50
35584767;27.03.2020 07:25:30;27.03.2020 18:26:32
35584777;27.03.2020 07:02:25;27.03.2020 19:08:41
35584778;27.03.2020 15:17:23;27.03.2020 22:11:10
35584781;27.03.2020 06:49:22;27.03.2020 15:40:38
35584790;27.03.2020 15:17:24;28.03.2020 01:43:40
35584796;27.03.2020 09:11:38;27.03.2020 15:44:52
35584804;27.03.2020 07:12:27;27.03.2020 14:11:28
35584805;27.03.2020 14:51:51;27.03.2020 23:35:33
35584815;27.03.2020 05:51:44;27.03.2020 15:50:43
35584818;27.03.2020 14:28:29;27.03.2020 22:33:25
35584823;27.03.2020 07:33:38;27.03.2020 17:20:22
35584824;27.03.2020 16:48:45;27.03.2020 22:17:41
35584839;27.03.2020 06:10:26;27.03.2020 19:35:43
35584848;27.03.2020 21:47:22;27.03.2020 23:44:39
35584856;27.03.2020 15:28:46;28.03.2020 01:30:20
35584857;27.03.2020 16:14:37;27.03.2020 22:51:03
35584860;27.03.2020 14:01:13;27.03.2020 22:24:08
35584862;27.03.2020 16:17:48;28.03.2020 00:50:35
35584874;27.03.2020 06:41:33;27.03.2020 16:09:10
35584876;27.03.2020 07:19:17;27.03.2020 13:36:21
35584880;27.03.2020 14:34:34;27.03.2020 23:39:39
35584884;27.03.2020 07:31:38;27.03.2020 14:49:20
35584892;27.03.2020 15:33:59;28.03.2020 00:45:53
35584893;27.03.2020 18:12:57;28.03.2020 00:04:23
35584896;27.03.2020 07:25:09;27.03.2020 18:33:38
35584902;27.03.2020 13:08:31;27.03.2020 16:42:03
35584917;27.03.2020 09:53:53;27.03.2020 18:24:58
35584922;27.03.2020 18:22:06;27.03.2020 19:56:43
35584938;27.03.2020 07:20:37;27.03.2020 14:46:11
35584943;27.03.2020 13:27:54;28.03.2020 00:09:31
35584950;27.03.2020 07:37:50;27.03.2020 15:54:01
35584952;27.03.2020 14:58:18;28.03.2020 00:10:49
35584970;27.03.2020 06:51:32;27.03.2020 11:49:29
35584971;27.03.2020 10:22:07;27.03.2020 16:06:11
35584972;27.03.2020 11:28:06;27.03.2020 17:44:23
35584973;27.03.2020 14:59:46;27.03.2020 22:42:22
35584981;27.03.2020 13:58:59;28.03.2020 00:36:07
35584982;27.03.2020 16:16:28;27.03.2020 23:23:04
35584988;27.03.2020 10:11:03;27.03.2020 16:59:22
35584989;27.03.2020 08:09:04;27.03.2020 15:21:55
35584997;27.03.2020 07:18:07;27.03.2020 16:53:49
35585001;27.03.2020 23:52:14;28.03.2020 00:59:53
35585007;27.03.2020 17:05:44;27.03.2020 23:18:04
35585009;27.03.2020 08:02:24;27.03.2020 20:42:44
35585018;27.03.2020 16:05:39;28.03.2020 00:07:22
35585019;27.03.2020 07:24:43;27.03.2020 16:19:36
35585026;27.03.2020 05:27:14;27.03.2020 15:53:40
35585038;27.03.2020 14:45:53;27.03.2020 22:47:25
35585044;27.03.2020 07:23:10;27.03.2020 14:29:02
35585051;27.03.2020 13:30:17;27.03.2020 23:26:54
35585065;27.03.2020 07:46:57;27.03.2020 19:03:06
35585075;27.03.2020 13:42:09;27.03.2020 21:14:50
35585078;27.03.2020 10:13:25;28.03.2020 00:37:35
35585085;27.03.2020 15:01:14;28.03.2020 00:38:21
35585087;27.03.2020 05:38:11;27.03.2020 15:12:50
35585100;27.03.2020 07:09:25;27.03.2020 20:46:30
35585109;27.03.2020 07:38:47;27.03.2020 17:16:33
35585112;27.03.2020 16:25:39;28.03.2020 00:14:35
35585113;27.03.2020 06:40:26;27.03.2020 16:36:27
35585118;27.03.2020 21:14:50;27.03.2020 22:37:44
35585130;27.03.2020 06:36:45;27.03.2020 13:51:49
35585131;27.03.2020 15:26:29;27.03.2020 23:05:37
35585144;27.03.2020 07:45:48;27.03.2020 20:46:16
35585147;27.03.2020 14:00:21;27.03.2020 23:38:41
35585154;27.03.2020 14:55:14;28.03.2020 01:03:18
35585155;27.03.2020 08:02:39;27.03.2020 15:16:34
35585174;27.03.2020 06:29:16;27.03.2020 16:51:45
35585175;27.03.2020 20:49:03;27.03.2020 22:04:40
35585186;27.03.2020 07:04:17;27.03.2020 15:19:18
35585191;27.03.2020 08:04:56;27.03.2020 17:50:31
35585192;27.03.2020 16:24:04;27.03.2020 21:33:51
35585200;27.03.2020 05:50:48;27.03.2020 14:35:48
35585202;27.03.2020 14:05:38;27.03.2020 22:35:16
35585205;27.03.2020 00:55:28;27.03.2020 05:46:17
35585206;27.03.2020 17:35:29;28.03.2020 01:01:22
35585209;27.03.2020 06:42:26;27.03.2020 14:31:40
35585218;27.03.2020 15:24:06;27.03.2020 22:31:07
35585223;27.03.2020 23:43:37;28.03.2020 00:04:24
35585233;27.03.2020 17:40:56;28.03.2020 00:30:45
35585234;27.03.2020 06:59:17;27.03.2020 18:10:47
35585240;27.03.2020 07:07:41;27.03.2020 14:58:08
35585246;27.03.2020 14:40:05;27.03.2020 23:52:59
35585266;27.03.2020 07:11:22;27.03.2020 14:38:43
35585267;27.03.2020 15:35:27;27.03.2020 22:18:26
35585277;27.03.2020 21:44:30;27.03.2020 23:14:03
35585280;27.03.2020 06:55:13;27.03.2020 12:50:18
35585282;27.03.2020 14:58:35;27.03.2020 23:23:45
35585283;27.03.2020 11:34:33;27.03.2020 15:49:21
35585294;27.03.2020 14:54:02;27.03.2020 21:59:23
35585297;27.03.2020 07:18:43;27.03.2020 13:30:09
35585308;27.03.2020 05:51:06;27.03.2020 15:36:53
35585320;27.03.2020 15:33:59;27.03.2020 23:50:45
35585322;27.03.2020 07:13:14;27.03.2020 16:26:07
35585323;27.03.2020 06:33:32;27.03.2020 19:31:47
35585327;27.03.2020 15:16:27;28.03.2020 00:50:52
35585328;27.03.2020 13:56:41;27.03.2020 16:56:47
35585344;27.03.2020 07:34:04;27.03.2020 15:53:03
35585345;27.03.2020 15:35:24;27.03.2020 22:41:09
35585356;27.03.2020 22:32:18;28.03.2020 00:09:55
35585357;27.03.2020 01:44:20;27.03.2020 04:42:59
35585358;27.03.2020 02:59:17;27.03.2020 06:38:03
35585376;27.03.2020 07:39:27;27.03.2020 17:14:19
35585378;27.03.2020 14:32:54;28.03.2020 00:58:55
35585379;27.03.2020 07:23:11;27.03.2020 15:19:00
35585400;27.03.2020 08:17:02;27.03.2020 19:28:28
35585427;27.03.2020 06:37:04;27.03.2020 14:37:29
35585428;27.03.2020 14:34:43;27.03.2020 21:51:25
35585441;27.03.2020 06:50:45;27.03.2020 18:28:35
35585443;27.03.2020 18:25:00;27.03.2020 23:19:29
35585448;27.03.2020 06:38:13;27.03.2020 17:31:34
35585460;27.03.2020 19:34:18;27.03.2020 21:01:24
35730580;28.03.2020 07:24:18;28.03.2020 15:15:37
35730583;28.03.2020 14:32:14;28.03.2020 20:46:18
35730588;28.03.2020 06:22:20;28.03.2020 15:19:23
